EIN,"""form_year"":","""fiscalYearEnd"":","""form_type"":","""changeOfAccounting"":","""fs_contributions"":","""fs_program_service_revenue"":","""fs_other"":","""fs_miscellaneous"":","""ngla_revenue"":","""ngla_contrib_revenue"":","""ngla_grant_revenue"":","""ngla_prog_serv_revenue"":","""ngla_invest_revenue"":","""ngla_special_revenue"":","""ngla_sales_revenue"":","""ngla_other_revenue"":","""ngla_expense"":","""ngla_prog_expense"":","""ngla_admin_expense"":","""ngla_fund_expense"":","""ngla_net_gain_loss"":","""quick_ratio"":","""months_of_cash"":","""fringe_rate"":"
47-1575922,2017,2017,"""9""","""""",748938.0,19468.0,0.0,0.0,768406.0,200.0,748738.0,19468.0,0.0,0.0,0.0,0.0,777382.0,375078.0,393904.0,8400.0,-8976.0,0.2764853525136735,0.0,0.13926173921097135
47-1575922,2018,2018,"""9""","""""",792577.0,1152300.0,0.0,0.0,1944877.0,0.0,792577.0,1152300.0,0.0,0.0,0.0,0.0,1525205.0,1140662.0,384543.0,0.0,419672.0,6.160487530338739,0.9768135065727045,0.1036077637805929
47-1575922,2019,2019,"""9""","""""",1590764.0,3570869.0,0.0,1786.0,5163419.0,36.0,1590728.0,3570869.0,0.0,0.0,0.0,1786.0,3810335.0,2819611.0,990724.0,0.0,1353084.0,2.0144247267022894,0.9681133023736758,0.11543971104797483
47-1575922,2020,2020,"""9""","""""",2478073.0,4397815.0,772.0,712.0,6877372.0,104246.0,2373827.0,4397815.0,772.0,0.0,0.0,712.0,5782021.0,4278638.0,1503383.0,0.0,1095351.0,0.5263989754958742,0.727375428072641,0.12481953313148247
27-0600887,2009,2010,"""Z""","""""",null,null,null,null,261819.0,24035.0,0.0,237784.0,0.0,0.0,null,0.0,208851.0,0.0,0.0,0.0,52968.0,null,null,null
27-0600887,2010,2011,"""9""","""""",24475.0,527588.0,0.0,0.0,552063.0,24475.0,0.0,527588.0,0.0,0.0,0.0,0.0,478282.0,453692.0,24590.0,0.0,73781.0,0.79537825703856,1.973012296903765,0.07980256506828949
27-0600887,2011,2012,"""9""","""""",120035.0,609104.0,0.0,0.0,729139.0,120035.0,0.0,609104.0,0.0,0.0,0.0,0.0,592025.0,518204.0,73821.0,0.0,137114.0,3.8956307401404646,3.9051869483288706,0.08624259720195691
27-0600887,2012,2013,"""9""","""""",15000.0,1335551.0,-12637.0,0.0,1337914.0,15000.0,0.0,1335551.0,-12637.0,0.0,0.0,0.0,889803.0,828993.0,60810.0,0.0,448111.0,16.39534772754384,8.521515169253124,0.12764093932048634
27-0600887,2013,2014,"""9""","""""",7660.0,1594459.0,0.0,470.0,1602589.0,0.0,7660.0,1594459.0,0.0,0.0,0.0,470.0,1290611.0,1141294.0,149317.0,0.0,311978.0,11.900490841613792,7.887352285071537,0.13866337328430683
27-0600887,2014,2015,"""9""","""""",48702.0,1857531.0,0.0,0.0,1906233.0,48702.0,0.0,1857531.0,0.0,0.0,0.0,0.0,1983208.0,1770077.0,213131.0,0.0,-76975.0,5.171781024798165,2.4146379926193537,0.1160504022905297
27-0600887,2015,2016,"""9""","""""",246254.0,2684859.0,0.0,1945.0,2933058.0,246254.0,0.0,2684859.0,0.0,0.0,0.0,1945.0,2829155.0,2536894.0,292261.0,0.0,103903.0,8.533046878771787,2.066804998899438,0.13675400917362907
27-0600887,2016,2017,"""9""","""""",416772.0,3145534.0,0.0,13316.0,3575622.0,60499.0,356273.0,3145534.0,0.0,0.0,0.0,13316.0,3219364.0,2543403.0,675961.0,0.0,356258.0,6.101582232071567,2.536697607198552,0.14087704807821594
27-0600887,2017,2018,"""9""","""""",645974.0,3866559.0,-9415.0,23218.0,4526336.0,345974.0,300000.0,3866559.0,-9415.0,0.0,0.0,23218.0,3803183.0,3008429.0,794754.0,0.0,723153.0,9.09203985188519,2.6339466462728867,0.16413462843242863
27-0600887,2018,2019,"""9""","""""",760322.0,3024924.0,0.0,15841.0,3801087.0,27334.0,732988.0,3024924.0,0.0,0.0,0.0,15841.0,4449063.0,3461222.0,987841.0,0.0,-647976.0,1.6816326352098014,1.553499266232062,0.1633142572306171
27-0600887,2019,2020,"""9""","""""",2330935.0,4991883.0,0.0,9212.0,7332030.0,220656.0,2110279.0,4991883.0,0.0,0.0,0.0,9212.0,6120516.0,4798116.0,1322400.0,0.0,1211514.0,1.7544508292991272,1.5150827236995288,0.13960699393675827
46-2972741,2017,2017,"""9""","""""",0.0,2205629.0,17600.0,0.0,2223229.0,0.0,0.0,2205629.0,17600.0,0.0,0.0,0.0,2848296.0,2603463.0,244833.0,0.0,-625067.0,0.484903462112555,0.5617570899516295,0.07398923804550604
46-2972741,2018,2018,"""9""","""""",89000.0,3850358.0,23100.0,0.0,3962458.0,89000.0,0.0,3850358.0,23100.0,0.0,0.0,0.0,4508766.0,4142442.0,366324.0,0.0,-546308.0,0.45425894632648167,0.257674975088987,0.0589487657602169
46-2972741,2019,2019,"""9""","""""",618320.0,6442895.0,16780.0,0.0,7077995.0,618320.0,0.0,6442895.0,16780.0,0.0,0.0,0.0,6785728.0,6075372.0,710356.0,0.0,292267.0,0.4075529083766316,0.3255788763406492,0.09855441378470954
83-3039533,2019,2019,"""9""","""""",403959.0,17081.0,0.0,0.0,421040.0,172642.0,231317.0,17081.0,0.0,0.0,0.0,0.0,270558.0,161544.0,109014.0,0.0,150482.0,0.7230530148299441,2.377709529532203,0.09014404906738847
83-3039533,2020,2020,"""9""","""""",2276429.0,1101246.0,150.0,0.0,3377825.0,98418.0,2178011.0,1101246.0,150.0,0.0,0.0,0.0,2349299.0,1654263.0,673296.0,21740.0,1028526.0,3.3599711311555924,4.680545452665037,0.19941018093161325
93-0628804,2008,2009,"""9""","""""",2483103.0,4186630.0,17798.0,39904.0,6727435.0,445183.0,2037920.0,4186630.0,17798.0,0.0,0.0,39904.0,6879736.0,6879736.0,0.0,0.0,-152301.0,0.45237199408576867,1.4180841912981708,0.24836815449264824
93-0628804,2009,2010,"""9""","""""",3009416.0,4445530.0,36746.0,10246.0,7501938.0,424027.0,2585389.0,4445530.0,36746.0,0.0,0.0,10246.0,7862658.0,7862658.0,0.0,0.0,-360720.0,0.34984784784446893,0.9340517641337075,0.2629658159265452
93-0628804,2010,2011,"""9""","""""",2579652.0,4597047.0,498428.0,2748.0,7677875.0,440140.0,2139512.0,4597047.0,33649.0,0.0,464779.0,2748.0,8069867.0,6568919.0,1500948.0,0.0,-391992.0,0.32743646831678,0.5940763130115617,0.2560425383074355
93-0628804,2011,2012,"""9""","""""",3381990.0,5176709.0,427441.0,3619.0,8989759.0,520577.0,2861413.0,5176709.0,-49655.0,0.0,477096.0,3619.0,8677609.0,7147989.0,1529620.0,0.0,312150.0,0.27201696902539174,0.6553286946768483,0.24867203457121406
93-0628804,2012,2013,"""9""","""""",2844024.0,5657527.0,663010.0,3121.0,9167682.0,247374.0,2596650.0,5657527.0,77416.0,0.0,585594.0,3121.0,9395764.0,7587546.0,1808218.0,0.0,-228082.0,0.23499180549214488,0.5781774195547478,0.24155990551400508
93-0628804,2013,2014,"""9""","""""",5484180.0,8198926.0,856620.0,11587.0,14551313.0,226269.0,5257911.0,8198926.0,27220.0,0.0,829400.0,11587.0,10792461.0,8853348.0,1939113.0,0.0,3758852.0,0.48640882845597483,0.8238744472848197,0.21689636470516513
93-0628804,2014,2015,"""9""","""""",3520282.0,10969053.0,1433998.0,1858.0,15925191.0,266705.0,3253577.0,10969053.0,41504.0,0.0,1392494.0,1858.0,12613571.0,10301574.0,2311997.0,0.0,3311620.0,0.9588954732643418,3.106942305827978,0.20236122952245023
93-0628804,2015,2016,"""9""","""""",4418290.0,11797404.0,2226365.0,11568.0,18453627.0,1268787.0,3149503.0,11797404.0,48097.0,0.0,2178268.0,11568.0,15291852.0,12389894.0,2901958.0,0.0,3161775.0,1.0214326024855618,3.069209092023102,0.2073128486057174
93-0628804,2016,2017,"""9""","""""",4824439.0,11487349.0,2470330.0,65614.0,18847732.0,1525216.0,3299223.0,11487349.0,56107.0,0.0,2414223.0,65614.0,18100368.0,14453955.0,3646413.0,0.0,747364.0,1.0003584735876538,2.450976609465547,0.22544175452436555
93-0628804,2017,2018,"""9""","""""",4767860.0,12794303.0,2746887.0,28784.0,20337834.0,1223605.0,3544255.0,12794303.0,56862.0,0.0,2690025.0,28784.0,20032426.0,15848655.0,4183771.0,0.0,305408.0,1.0919589371586775,2.7654212175251685,0.22941115515668462
93-0628804,2018,2019,"""9""","""""",4942572.0,13393085.0,2907632.0,22248.0,21265537.0,1011113.0,3931459.0,13393085.0,94463.0,0.0,2813169.0,22248.0,21517317.0,17085752.0,4431565.0,0.0,-251780.0,1.1087504236388623,2.546438001917978,0.2347946275520404
93-0628804,2019,2020,"""9""","""""",5909482.0,12824676.0,3071675.0,41705.0,21847538.0,1078530.0,4830952.0,12824676.0,86396.0,0.0,2985279.0,41705.0,21719115.0,16978399.0,4740716.0,0.0,128423.0,1.1754206836824432,4.371881962154524,0.24338923084470138
82-0300537,2008,2009,"""9""","""""",7919990.0,9457281.0,65616.0,24222.0,17467109.0,2337909.0,5582081.0,9457281.0,26100.0,39516.0,0.0,24222.0,17056453.0,15826673.0,1151007.0,78773.0,410656.0,0.8142589865624615,1.3234266967623503,0.24052991468128448
82-0300537,2009,2010,"""9""","""""",9151699.0,10026482.0,43793.0,33966.0,19255940.0,2734004.0,6417695.0,10026482.0,28584.0,15209.0,0.0,33966.0,18298911.0,17121471.0,1100096.0,77344.0,957029.0,1.302835828453799,2.1143507622214543,0.2291258073598652
82-0300537,2010,2011,"""9""","""""",10191969.0,9867498.0,51497.0,41515.0,20152479.0,2353074.0,7838895.0,9867498.0,35358.0,16139.0,0.0,41515.0,19116380.0,17912214.0,1123022.0,81144.0,1036099.0,1.1030603793840654,2.2090804581277976,0.23326598059211204
82-0300537,2011,2012,"""9""","""""",10439112.0,9672477.0,58932.0,37112.0,20207633.0,1901926.0,8537186.0,9672477.0,32698.0,26234.0,0.0,37112.0,19469146.0,18190795.0,1208202.0,70149.0,738487.0,1.3651245237020737,2.3504280968153153,0.23821892666049135
82-0300537,2012,2013,"""9""","""""",16641589.0,9124412.0,73050.0,32341.0,25871392.0,2296569.0,14345020.0,9124412.0,27940.0,45110.0,0.0,32341.0,19169881.0,17825443.0,1271474.0,72964.0,6701511.0,1.370080554292249,2.6904967797302093,0.23385144877740183
82-0300537,2013,2014,"""9""","""""",10839019.0,10121326.0,69872.0,36461.0,21066678.0,1555373.0,9283646.0,10121326.0,37080.0,32792.0,0.0,36461.0,20887934.0,19465416.0,1341834.0,80684.0,178744.0,1.4138985389654486,2.3789049951675887,0.23722127658103115
82-0300537,2014,2015,"""9""","""""",11391071.0,10817308.0,90021.0,34189.0,22332589.0,1378841.0,10012230.0,10817308.0,27408.0,62613.0,0.0,34189.0,22269512.0,20685532.0,1521090.0,62890.0,63077.0,1.4509081631072456,2.5710353227658276,0.23924231897208387
82-0300537,2015,2016,"""9""","""""",13435962.0,13120025.0,59609.0,62494.0,26678090.0,3543271.0,9892691.0,13120025.0,16700.0,42909.0,0.0,62494.0,26622006.0,24628261.0,1882835.0,110910.0,56084.0,0.8787447474160114,3.5004786025510892,0.24603014385378566
82-0300537,2016,2017,"""9""","""""",13071073.0,14952740.0,36282.0,22838.0,28082933.0,2482749.0,10588324.0,14952740.0,2652.0,33630.0,0.0,22838.0,30312417.0,27790376.0,2500510.0,21531.0,-2229484.0,0.6398117242354068,2.1799547014450953,0.25253120934261947
82-0300537,2017,2018,"""9""","""""",15378654.0,18669093.0,5895.0,35658.0,34089300.0,15378654.0,0.0,18669093.0,5895.0,0.0,0.0,35658.0,35784697.0,33357718.0,2312703.0,114276.0,-1695397.0,0.5426284554644081,1.1977868185346496,0.2668815652948382
82-0300537,2018,2019,"""9""","""""",19625494.0,20215275.0,35398.0,66816.0,39942983.0,411474.0,19214020.0,20215275.0,35398.0,0.0,0.0,66816.0,41521450.0,39087547.0,2364770.0,69133.0,-1578467.0,0.5403654318267748,0.6794874178940932,0.23218144893978615
82-0300537,2019,2020,"""9""","""""",18538696.0,21825404.0,34810.0,126137.0,40525047.0,924389.0,17614307.0,21825404.0,34810.0,0.0,0.0,126137.0,42741597.0,39873030.0,2813506.0,55061.0,-2216550.0,0.22671374800076624,0.11862947218412875,0.25243741618663956
82-0300537,2020,2021,"""9""","""""",27259859.0,28912159.0,0.0,45253.0,56217271.0,1022767.0,26237092.0,28912159.0,0.0,0.0,0.0,45253.0,45876533.0,42773436.0,3094942.0,8155.0,10340738.0,0.7605812123849995,1.4930941759270147,0.3040464149762923
82-0324100,2008,2009,"""9""","""""",1393213.0,1712667.0,0.0,450012.0,3555892.0,288413.0,1104800.0,1712667.0,0.0,0.0,0.0,450012.0,3554655.0,2800952.0,753703.0,0.0,1237.0,1.0679392477445384,1.7236522398514857,0.22248980562410656
82-0324100,2009,2010,"""9""","""""",2152329.0,1719184.0,0.0,392762.0,4264275.0,290946.0,1861383.0,1719184.0,0.0,0.0,0.0,392762.0,3859348.0,2969702.0,889646.0,0.0,404927.0,1.0245749890268334,1.6367992333493053,0.1630416615374145
82-0324100,2010,2011,"""9""","""""",1630536.0,1853348.0,0.0,749406.0,4233290.0,198500.0,1432036.0,1853348.0,0.0,0.0,0.0,749406.0,4375720.0,3452007.0,923713.0,0.0,-142430.0,0.7656738439992997,1.2270072863922654,0.27521663332705587
82-0324100,2011,2012,"""9""","""""",1548483.0,2060669.0,0.0,1389312.0,4998464.0,117076.0,1431407.0,2060669.0,0.0,0.0,0.0,1389312.0,5024559.0,4045741.0,978818.0,0.0,-26095.0,0.8360662874964874,1.0231782304899681,0.23866305875120752
82-0324100,2012,2013,"""9""","""""",4535293.0,3345566.0,0.0,0.0,7880859.0,2433886.0,2101407.0,3345566.0,0.0,0.0,0.0,0.0,7123655.0,6026745.0,1096910.0,0.0,757204.0,1.0895966414473188,2.351489827388947,0.22839342572206303
82-0324100,2013,2014,"""9""","""""",4265341.0,5933186.0,-232290.0,0.0,9966237.0,1222622.0,3042719.0,5933186.0,-232290.0,0.0,0.0,0.0,9340832.0,7034378.0,2306454.0,0.0,625405.0,1.239700959673959,2.1637023413509358,0.23274112756721435
82-0324100,2014,2015,"""9""","""""",5593763.0,8168415.0,170.0,0.0,13762348.0,1869984.0,3723779.0,8168415.0,170.0,0.0,0.0,0.0,12963981.0,10056120.0,2907861.0,0.0,798367.0,1.0325008715544468,2.2707164733662686,0.20286092569485478
82-0324100,2015,2016,"""9""","""""",7074050.0,9044148.0,281.0,0.0,16118479.0,2545318.0,4528732.0,9044148.0,281.0,0.0,0.0,0.0,14359317.0,11138074.0,3221243.0,0.0,1759162.0,1.2245834949836936,2.593002932658144,0.22035104297033625
82-0324100,2016,2017,"""9""","""""",8766326.0,10797213.0,774.0,0.0,19564313.0,3708087.0,5058239.0,10797213.0,774.0,0.0,0.0,0.0,17633745.0,14001605.0,3632140.0,0.0,1930568.0,1.5805720343142067,4.101007803300157,0.24049183611941957
82-0324100,2017,2018,"""9""","""""",12297198.0,12616100.0,3206.0,0.0,24916504.0,7128506.0,5168692.0,12616100.0,3206.0,0.0,0.0,0.0,21867053.0,17528357.0,4338696.0,0.0,3049451.0,2.4992648894953318,3.2499088101999836,0.25314252795115383
82-0324100,2018,2019,"""9""","""""",11666971.0,13914439.0,120279.0,0.0,25701689.0,6220704.0,5446267.0,13914439.0,120279.0,0.0,0.0,0.0,23400152.0,18433098.0,4967054.0,0.0,2301537.0,2.7698719128743137,4.538573811328402,0.2506255169502152
82-0324100,2019,2020,"""9""","""""",10890387.0,17673578.0,104744.0,0.0,28668709.0,4565558.0,6324829.0,17673578.0,104744.0,0.0,0.0,0.0,24192748.0,18844852.0,5347896.0,0.0,4475961.0,2.2639444071794204,5.763679950901364,0.24868042714054664
82-0324100,2020,2021,"""9""","""""",11903508.0,17058347.0,8876.0,13833.0,28984564.0,2724509.0,9178999.0,17058347.0,8876.0,0.0,0.0,13833.0,23392767.0,17418600.0,5974167.0,0.0,5591797.0,3.994210333612814,9.036217748193076,0.24331311674287404
91-1053847,2008,2009,"""9""","""""",964605.0,8789599.0,2490713.0,3654.0,12248571.0,9566.0,955039.0,8789599.0,2490713.0,0.0,0.0,3654.0,9511157.0,7738586.0,1772571.0,null,2737414.0,1.3474291262556704,4.857871809450714,0.19774730296347612
91-1053847,2009,2010,"""9""","""""",1483869.0,6708943.0,150403.0,3908.0,8347123.0,9178.0,1474691.0,6708943.0,150403.0,0.0,0.0,3908.0,8243340.0,6598889.0,1644451.0,null,103783.0,1.2090265073964273,4.942560858270475,0.21918564106656366
91-1053847,2010,2011,"""9""","""""",832333.0,7148280.0,132590.0,2568.0,8115771.0,5714.0,826619.0,7148280.0,132590.0,0.0,0.0,2568.0,9030847.0,7122283.0,1908564.0,null,-915076.0,0.9328296394780183,3.1013526706164627,0.24607045682257508
91-1053847,2011,2012,"""9""","""""",890075.0,7322493.0,112426.0,12092.0,8337086.0,18005.0,872070.0,7322493.0,112426.0,0.0,0.0,12092.0,8630549.0,6856685.0,1773864.0,null,-293463.0,0.8155103410072603,2.7923226070577756,0.25534162394478177
91-1053847,2012,2013,"""9""","""""",1402495.0,7269807.0,-117539.0,7868.0,8562631.0,30508.0,1371987.0,7269807.0,-117539.0,0.0,0.0,7868.0,0.0,0.0,null,null,8562631.0,0.8328791343126033,-66.90383989631214,0.2678321884609477
91-1053847,2013,2014,"""9""","""""",1348051.0,7779347.0,126264.0,1560.0,9255222.0,399160.0,948891.0,7779347.0,126264.0,0.0,0.0,1560.0,9643933.0,7556024.0,2087909.0,null,-388711.0,0.676320051977437,2.426826317574613,0.24625113432804385
91-1053847,2014,2015,"""9""","""""",1579610.0,8747908.0,98588.0,1850.0,10427956.0,43897.0,1535713.0,8747908.0,98588.0,0.0,0.0,1850.0,10872489.0,8694343.0,2178146.0,null,-444533.0,0.5046673742478037,1.6091561130867973,0.2685787296931419
91-1053847,2015,2016,"""9""","""""",2497531.0,9531126.0,74709.0,7390.0,12110756.0,146700.0,2350831.0,9531126.0,74709.0,0.0,0.0,7390.0,12246968.0,9650278.0,2596690.0,null,-136212.0,0.5369318737117675,1.6150892851087495,0.2838766168961903
91-1053847,2016,2017,"""9""","""""",2881491.0,10866261.0,97547.0,10673.0,13855972.0,52795.0,2828696.0,10866261.0,97547.0,0.0,0.0,10673.0,13077080.0,10573693.0,2503387.0,0.0,778892.0,0.7697677476281063,0.6447060120999734,0.24804004194310242
91-1053847,2017,2018,"""9""","""""",2717858.0,12491077.0,95513.0,69214.0,15373662.0,18770.0,2699088.0,12491077.0,95513.0,0.0,0.0,69214.0,15230125.0,11525448.0,3704677.0,0.0,143537.0,0.7424697848915337,0.571877752332787,0.20969952182278537
91-1053847,2018,2019,"""9""","""coa""",3690180.0,12461208.0,141027.0,22092.0,16314507.0,280240.0,3409940.0,12461208.0,141027.0,0.0,0.0,22092.0,16087820.0,11796779.0,4291041.0,0.0,226687.0,0.4176597305869823,0.6307831665419442,0.2125086085840114
91-1053847,2020,2020,"""9""","""""",4572975.0,12231030.0,826713.0,226056.0,17856774.0,335000.0,4237975.0,12231030.0,826713.0,0.0,0.0,226056.0,15684799.0,11754164.0,3930635.0,0.0,2171975.0,0.8331684429046939,3.260793501093182,0.22345244232835557
91-1349657,2008,2009,"""9""","""""",9314479.0,26220493.0,32196.0,325326.0,35892494.0,3702415.0,5612064.0,26220493.0,55883.0,-23687.0,0.0,325326.0,31015026.0,25052651.0,5764623.0,197752.0,4877468.0,1.5517717887791842,3.008585194449008,0.27861160342171853
91-1349657,2009,2010,"""9""","""""",6331802.0,25019678.0,-254191.0,12680.0,31109969.0,1170195.0,5161607.0,25019678.0,-229272.0,-24919.0,0.0,12680.0,29945070.0,24063378.0,5653251.0,228441.0,1164899.0,1.902689794022895,3.756958837617513,0.27399538067062934
91-1349657,2010,2011,"""9""","""""",4257171.0,23522034.0,8608.0,24041.0,27811854.0,1028999.0,3228172.0,23522034.0,28887.0,-20279.0,0.0,24041.0,29533405.0,23825223.0,5527624.0,180558.0,-1721551.0,1.6925417545635173,4.807252978743644,0.30576790745932125
91-1349657,2011,2012,"""9""","""""",4972679.0,20682576.0,11613.0,902814.0,26569682.0,1372996.0,3599683.0,20682576.0,48236.0,-36623.0,0.0,902814.0,27556385.0,21630462.0,5626577.0,299346.0,-986703.0,1.4150797450553476,5.658288162619142,0.27050637482201717
91-1349657,2012,2013,"""9""","""""",14867928.0,22467821.0,72449.0,319676.0,37727874.0,3870846.0,10997082.0,22467821.0,90758.0,-18309.0,0.0,319676.0,29282943.0,23379330.0,5669695.0,233918.0,8444931.0,1.6261877659784814,4.2624064211847585,0.2793844567311545
91-1349657,2013,2014,"""9""","""""",7267521.0,25556468.0,243595.0,723827.0,33791411.0,1171458.0,6096063.0,25556468.0,212177.0,31418.0,0.0,723827.0,35872442.0,28374625.0,6562936.0,934881.0,-2081031.0,0.4886440700164367,1.8031089106714238,0.2836982329271576
91-1349657,2014,2015,"""9""","""""",4976893.0,37400576.0,219632.0,16703.0,42613804.0,729077.0,4247816.0,37400576.0,244377.0,-24745.0,0.0,16703.0,39214075.0,32675028.0,6413152.0,125895.0,3399729.0,0.7437069371137078,1.8037037929735757,0.2652667505006927
91-1349657,2015,2016,"""9""","""""",6040011.0,36819697.0,270363.0,22508.0,43152579.0,149050.0,5890961.0,36819697.0,234721.0,35642.0,0.0,22508.0,42385924.0,35313989.0,6973383.0,98552.0,766655.0,0.8652760254409411,2.222752378001049,0.26983194199112276
91-1349657,2016,2017,"""9""","""""",8685597.0,41764716.0,247850.0,77395.0,50775558.0,437595.0,8248002.0,41764716.0,237793.0,10057.0,0.0,77395.0,49955198.0,43052078.0,6823218.0,79902.0,820360.0,0.7309382647928416,1.6804453049034809,0.2354344385041247
91-1349657,2017,2018,"""9""","""""",8192256.0,55235209.0,199932.0,54130.0,63681527.0,526990.0,7665266.0,55235209.0,243543.0,-43611.0,0.0,54130.0,56121897.0,48707024.0,7335836.0,79037.0,7559630.0,1.2867831899778965,2.785643479216114,0.25992984391661395
91-1349657,2018,2019,"""9""","""""",8691602.0,56075520.0,246144.0,86227.0,65099493.0,301507.0,8390095.0,56075520.0,249869.0,-3725.0,0.0,86227.0,61688327.0,53674153.0,7890015.0,124159.0,3411166.0,1.5917229154368662,2.460255200079042,0.2651118462475494
91-1349657,2019,2020,"""9""","""""",28341845.0,56445944.0,207248.0,7749870.0,92744907.0,18219990.0,10121855.0,56445944.0,207248.0,0.0,0.0,7749870.0,94841403.0,86284128.0,8419161.0,138114.0,-2096496.0,1.4827848205660303,1.9678840616544893,0.2610743690978835
91-1349657,2020,2021,"""9""","""""",13552668.0,62024092.0,4554.0,76202.0,75657516.0,334537.0,13218131.0,62024092.0,4554.0,0.0,0.0,76202.0,69521516.0,60132730.0,9294975.0,93811.0,6136000.0,1.8543617015613765,4.049895941305673,0.261770491550654
91-0896701,2008,2009,"""9""","""""",3880583.0,30201396.0,1173450.0,0.0,35255429.0,0.0,3880583.0,30201396.0,1173450.0,0.0,0.0,0.0,31678777.0,24099849.0,7561217.0,17711.0,3576652.0,2.696405147949649,9.93577794465816,0.2560297244461886
91-0896701,2009,2010,"""9""","""""",5185119.0,30404899.0,645730.0,0.0,36235748.0,0.0,5185119.0,30404899.0,645730.0,0.0,0.0,0.0,31684210.0,23419863.0,8247754.0,16593.0,4551538.0,3.164661286468783,10.807256830242892,0.2424367919517179
91-0896701,2010,2011,"""9""","""""",4548322.0,26639757.0,190450.0,0.0,31378529.0,0.0,4548322.0,26639757.0,190450.0,0.0,0.0,0.0,31368748.0,24318799.0,7031081.0,18868.0,9781.0,2.9175721456726667,12.590481697234688,0.2644201984357628
91-0896701,2011,2012,"""9""","""""",5696437.0,26979339.0,613091.0,0.0,33288867.0,0.0,5696437.0,26979339.0,613091.0,0.0,0.0,0.0,29215445.0,20706327.0,8500262.0,8856.0,4073422.0,3.2240162304157334,15.188491788174908,0.22706498208462664
91-0896701,2012,2013,"""9""","""""",5504766.0,28610895.0,963232.0,0.0,35078893.0,0.0,5504766.0,28610895.0,963232.0,0.0,0.0,0.0,30453804.0,21615734.0,8830447.0,7623.0,4625089.0,3.5465839205924263,16.76649206280866,0.21934186990956192
91-0896701,2013,2014,"""9""","""""",5694466.0,27697304.0,1084171.0,0.0,34475941.0,0.0,5694466.0,27697304.0,1084171.0,0.0,0.0,0.0,32584309.0,23545189.0,9030152.0,8968.0,1891632.0,3.5477233440283635,16.72101511002627,0.2314435529446539
91-0896701,2014,2015,"""9""","""""",6251179.0,32437348.0,652976.0,0.0,39341503.0,0.0,6251179.0,32437348.0,652976.0,0.0,0.0,0.0,35094728.0,25586744.0,9496278.0,11706.0,4246775.0,4.011096111017829,15.780674760150387,0.23558809112969176
91-0896701,2015,2016,"""9""","""""",8386045.0,31993832.0,767084.0,0.0,41146961.0,0.0,8386045.0,31993832.0,767084.0,0.0,0.0,0.0,39314520.0,31936488.0,7378032.0,0.0,1832441.0,2.812719781591456,12.683722134620368,0.21443390801488488
91-0896701,2016,2017,"""9""","""""",7854457.0,34154875.0,1311349.0,0.0,43320681.0,0.0,7854457.0,34154875.0,1311349.0,0.0,0.0,0.0,42875704.0,33543382.0,9332322.0,0.0,444977.0,1.5564740296706805,12.549308285720434,0.20952563931852683
91-0896701,2017,2018,"""9""","""""",7696577.0,42992694.0,1345135.0,-1353831.0,50680575.0,0.0,7696577.0,42992694.0,1345135.0,0.0,0.0,-1353831.0,45488524.0,35742415.0,9746109.0,0.0,5192051.0,2.0831020040424684,2.771444090901444,0.23089124111063683
91-0896701,2018,2019,"""9""","""""",8851298.0,41092153.0,1721738.0,0.0,51665189.0,0.0,8851298.0,41092153.0,1721738.0,0.0,0.0,0.0,45665602.0,36056558.0,9609044.0,0.0,5999587.0,2.9077886709875584,4.026407027728498,0.22214280614394852
